Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Surface_temp,24,20200803-8-994,B_longirostris_eggs,3,3,,,,,,,,,,,,,,,,,,,
Bottom_temp,19.6,20200803-8-994,D_mendotae_eggs,3,3,,,,,,,,,,,,,,,,,,,
Ave_temp,21.8,20200803-8-994,D_retrocurva_eggs,,,,,,,,,,,,,,,,,,,,,
Secchi_depth_m,2.1,20200803-8-994,Diaphanosoma_eggs,2,2,,,,,,,,,,,,,,,,,,,
Surface_DO,7.51,20200803-8-994,B_coregoni_eggs,,,,,,,,,,,,,,,,,,,,,
Bottom_DO,0.79,20200803-8-994,L_kindti_eggs,,,,,,,,,,,,,,,,,,,,,
Latitude,,20200803-8-994,Loose_Bosmina_eggs,,,,,,,,,,,,,,,,,,,,,
Longitude,,20200803-8-994,Loose_Cladoceran_eggs,3,,,,,,,,,,,,,,,,,,,,
Net_diameter_m,0.5,20200803-8-994,Loose_Daphnia_eggs,2,,,,,,,,,,,,,,,,,,,,
Comments,Lots of algae microcystis and melosira,20200803-8-994,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,A_vernalis_wo_eggs,3,45,42,40,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_lacustris,1,56,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_siciloides_w_eggs,3,56,54,54,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_siciloides_wo_eggs,18,61,47,50,58,46,46,50,49,45,58,49,45,47,53,56,60,46,50,,
,,20200803-8-994,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_edax_wo_eggs,76,36,35,50,37,58,38,38,40,38,37,39,36,37,38,46,36,46,38,46,50
,,20200803-8-994,S_oregonensis_w_eggs,5,61,59,56,63,61,,,,,,,,,,,,,,,
,,20200803-8-994,S_oregonensis_wo_eggs,41,50,54,52,58,53,58,59,58,60,53,52,60,61,55,53,52,52,52,52,54
,,20200803-8-994,Diaptomidae_immature,198,24,37,44,21,20,36,42,31,28,31,31,25,32,33,30,34,27,22,38,40
,,20200803-8-994,Temoridae_immature,2,24,25,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Cyclopidae_immature,138,33,22,23,21,22,21,23,30,22,32,28,18,23,32,17,23,18,19,31,22
,,20200803-8-994,Calanoid_nauplii,710,8,7,8,10,8,8,7,8,9,15,9,9,8,8,9,8,8,10,14,10
,,20200803-8-994,Cyclopoid_nauplii,29,9,11,7,8,8,8,11,9,7,8,7,7,7,8,12,8,8,10,7,7
,,20200803-8-994,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,T_prasinus_mexicanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_reighardi_wo_eggs,1,48,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_siciloides_eggs,23,1,12,10,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_oregonensis_eggs,73,16,14,12,17,14,,,,,,,,,,,,,,,
,,20200803-8-994,Loose_Copepod_eggs,197,1,1,1,1,4,1,1,7,15,17,3,14,1,1,1,18,10,1,1,1
,,20200803-8-994,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Asplanchna,9,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Brachionus,552,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Dreissena_veligers,2012,7,11,6,7,6.5,9,8,7,8,6,7,7,9,7,6,12,7,6,6,8
,,20200803-8-994,Kellicottia,1,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Keratella,129,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ploesoma_sp,6,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Polyarthra,878,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Unidentified_Rotifers,1090,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,B_longimanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ceriodaphnia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ceriodaphnia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Chydorids_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Chydorids_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Chydorids_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_ambigua_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_ambigua_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_ambigua_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_laevis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_laevis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_laevis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_longiremis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_longiremis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_longiremis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_lumholtzi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_lumholtzi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_lumholtzi_wo_eggs,1,27,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_rosea_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_rosea_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_rosea_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_schodleri_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_schodleri_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_schodleri_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_lamellatus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_lamellatus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_lamellatus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,H_gibberum_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,H_gibberum_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,H_gibberum_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ilyocryptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ilyocryptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ilyocryptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,K_latissima_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,K_latissima_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,K_latissima_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Leydigia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Leydigia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Leydigia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Macrothrix_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Macrothrix_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Macrothrix_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Moina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Moina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Moina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Pleuroxus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Pleuroxus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Pleuroxus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Rare_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_crystallina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_crystallina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_crystallina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Scapholeberis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Scapholeberis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Scapholeberis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Simocephalus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Simocephalus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Simocephalus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Unidentified_Cladoceran,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Unidentified_Daphnia,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Argulus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Argulus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Argulus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_scutifer_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_scutifer_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_scutifer_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_strenuus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_strenuus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,C_strenuus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_nanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_nanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,D_nanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_agilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_agilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_agilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_elegans_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_elegans_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_elegans_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_phaleratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_phaleratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_phaleratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_prionophorus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_prionophorus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_prionophorus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_speratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_speratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,E_speratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ergasilus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ergasilus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ergasilus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Eucyclops_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Eucyclops_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Eucyclops_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_macrurus_adult,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_macrurus_immature,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_albidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_albidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_albidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_rubellus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_rubellus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,M_rubellus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,O_birgei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,O_birgei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,O_birgei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Calanoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Cyclopoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,P_chiltoni_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,P_chiltoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,P_chiltoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,P_poppei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,P_poppei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,P_poppei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Rare_Copepod_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_calanoides,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_pygmaeus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_pygmaeus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,S_pygmaeus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Calanoida_immature,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,T_crassus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,T_crassus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,T_crassus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Collotheca,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Conochilus,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Filinia,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Testudinella,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Notholca,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,K_quadrata,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Platyias,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Euchlanis,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Ascomorpha,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Lecane,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Monostyla,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,L_patella,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,P_hudsoni,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Synchaeta,,,,,,,,,,,,,,,,,,,,,
,,20200803-8-994,Trichocerca,,,,,,,,,,,,,,,,,,,,,
