Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
,,20200908-16-970,D_nanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,D_nanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,D_nanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_agilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_agilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_agilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_elegans_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_elegans_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_elegans_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_phaleratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_phaleratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_phaleratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_prionophorus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_prionophorus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_prionophorus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_speratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_speratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,E_speratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Ergasilus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Ergasilus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Ergasilus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Eucyclops_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Eucyclops_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Eucyclops_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,L_macrurus_adult,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,L_macrurus_immature,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,M_albidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,M_albidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,M_albidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,M_rubellus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,M_rubellus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,M_rubellus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,O_birgei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,O_birgei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,O_birgei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Calanoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Cyclopoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,P_chiltoni_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,P_chiltoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,P_chiltoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,P_poppei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,P_poppei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,P_poppei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Rare_Copepod_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,S_calanoides,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,S_pygmaeus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,S_pygmaeus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,S_pygmaeus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Calanoida_immature,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,T_crassus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,T_crassus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,T_crassus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Collotheca,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Conochilus,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Filinia,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Testudinella,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Notholca,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,K_quadrata,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Platyias,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Euchlanis,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Ascomorpha,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Lecane,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Monostyla,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,L_patella,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,P_hudsoni,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Synchaeta,,,,,,,,,,,,,,,,,,,,,
,,20200908-16-970,Trichocerca,,,,,,,,,,,,,,,,,,,,,
