Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
,,20020908-29-905,Diaptomidae_immature,4,22,21,32,20,,,,,,,,,,,,,,,,
,,20020908-29-905,Temoridae_immature,7,21,27,20,40,31,33,34,,,,,,,,,,,,,
,,20020908-29-905,Cyclopidae_immature,35,17,21,23,16,13,22,21,23,28,30,25,25,18,20,13,29,24,21,15,12
,,20020908-29-905,Calanoid_nauplii,158,7,6,10,9,5,7,6,10,11,5,7,10,8,9,15,9,8,7,12,10
,,20020908-29-905,Cyclopoid_nauplii,21,5,6,6,9,5,6,10,5,7,8,10,12,7,8,7,6,10,7,7,9
,,20020908-29-905,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,T_prasinus_mexicanus_wo_eggs,6,21,22,24,26,31,25,,,,,,,,,,,,,,
,,20020908-29-905,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_reighardi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,L_minutus_eggs,4,4,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,L_siciloides_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,M_edax_eggs,63,25,38,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_oregonensis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Loose_Copepod_eggs,20,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Asplanchna,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Brachionus,11,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Dreissena_veligers,1557,6,6,7,6,6,6,7,7,9,7,6,6,6,8,6,6,6,8,8,8
,,20020908-29-905,Kellicottia,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Keratella,31,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ploesoma_sp,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Polyarthra,338,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Unidentified_Rotifers,1386,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,B_longimanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ceriodaphnia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ceriodaphnia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Chydorids_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Chydorids_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Chydorids_wo_eggs,1,11,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_ambigua_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_ambigua_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_ambigua_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_laevis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_laevis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_laevis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_longiremis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_longiremis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_longiremis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_lumholtzi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_lumholtzi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_lumholtzi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_rosea_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_rosea_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_rosea_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_schodleri_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_schodleri_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_schodleri_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_lamellatus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_lamellatus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_lamellatus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,H_gibberum_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,H_gibberum_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,H_gibberum_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ilyocryptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ilyocryptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ilyocryptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,K_latissima_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,K_latissima_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,K_latissima_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Leydigia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Leydigia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Leydigia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Macrothrix_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Macrothrix_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Macrothrix_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Moina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Moina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Moina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Pleuroxus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Pleuroxus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Pleuroxus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Rare_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_crystallina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_crystallina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_crystallina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Scapholeberis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Scapholeberis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Scapholeberis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Simocephalus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Simocephalus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Simocephalus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Unidentified_Cladoceran,1,46,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Unidentified_Daphnia,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Argulus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Argulus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Argulus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_scutifer_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_scutifer_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_scutifer_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_strenuus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_strenuus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,C_strenuus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_nanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_nanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,D_nanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_agilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_agilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_agilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_elegans_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_elegans_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_elegans_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_phaleratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_phaleratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_phaleratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_prionophorus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_prionophorus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_prionophorus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_speratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_speratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,E_speratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ergasilus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ergasilus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ergasilus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Eucyclops_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Eucyclops_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Eucyclops_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,L_macrurus_adult,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,L_macrurus_immature,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,M_albidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,M_albidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,M_albidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,M_rubellus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,M_rubellus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,M_rubellus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,O_birgei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,O_birgei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,O_birgei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Calanoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Cyclopoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,P_chiltoni_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,P_chiltoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,P_chiltoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,P_poppei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,P_poppei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,P_poppei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Rare_Copepod_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_calanoides,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_pygmaeus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_pygmaeus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,S_pygmaeus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Calanoida_immature,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,T_crassus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,T_crassus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,T_crassus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Collotheca,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Conochilus,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Filinia,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Testudinella,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Notholca,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,K_quadrata,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Platyias,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Euchlanis,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Ascomorpha,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Lecane,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Monostyla,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,L_patella,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,P_hudsoni,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Synchaeta,,,,,,,,,,,,,,,,,,,,,
,,20020908-29-905,Trichocerca,,,,,,,,,,,,,,,,,,,,,
