Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
Comments,Lots of microcystis and filamentous algae,20200908-36-873,D_parvula_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_pulex_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,A_vernalis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,A_vernalis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_thomasi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_lacustris,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_carolleeae_wo_eggs,1,45,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_siciloides_w_eggs,4,60,57,58,56,,,,,,,,,,,,,,,,
,,20200908-36-873,L_siciloides_wo_eggs,9,46,51,53,49,57,47,51,51,51,,,,,,,,,,,
,,20200908-36-873,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,M_edax_wo_eggs,11,36,59,39,40,39,58,55,42,40,59,46,,,,,,,,,
,,20200908-36-873,S_oregonensis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_oregonensis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Diaptomidae_immature,36,31,37,20,33,25,20,37,39,36,29,46,48,27,31,34,41,26,28,28,32
,,20200908-36-873,Temoridae_immature,6,34,21,21,19,35,22,,,,,,,,,,,,,,
,,20200908-36-873,Cyclopidae_immature,32,32,32,23,26,31,23,22,20,25,30,27,22,28,25,28,22,27,19,21,23
,,20200908-36-873,Calanoid_nauplii,262,9,9,5,8,10,10,10,15,13,10,8,15,10,15,9,9,8,8,7,10
,,20200908-36-873,Cyclopoid_nauplii,3,8,7,8,,,,,,,,,,,,,,,,,
,,20200908-36-873,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,T_prasinus_mexicanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_reighardi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_siciloides_eggs,53,8,14,14,17,,,,,,,,,,,,,,,,
,,20200908-36-873,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_oregonensis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Loose_Copepod_eggs,21,1,17,1,1,1,,,,,,,,,,,,,,,
,,20200908-36-873,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Asplanchna,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Brachionus,14,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Dreissena_veligers,484,6,6,6,9,6,6,6,6,6,6,7,10,8,10,10,8,7,6,10,11
,,20200908-36-873,Kellicottia,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Keratella,103,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ploesoma_sp,6,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Polyarthra,208,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Unidentified_Rotifers,664,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,B_longimanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ceriodaphnia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ceriodaphnia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Chydorids_eggs,2,2,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Chydorids_w_eggs,1,14,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Chydorids_wo_eggs,6,13,12,11,14,16,12,,,,,,,,,,,,,,
,,20200908-36-873,D_ambigua_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_ambigua_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_ambigua_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_laevis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_laevis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_laevis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_longiremis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_longiremis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_longiremis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_lumholtzi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_lumholtzi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_lumholtzi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_rosea_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_rosea_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_rosea_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_schodleri_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_schodleri_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_schodleri_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_lamellatus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_lamellatus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_lamellatus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,H_gibberum_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,H_gibberum_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,H_gibberum_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ilyocryptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ilyocryptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ilyocryptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,K_latissima_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,K_latissima_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,K_latissima_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Leydigia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Leydigia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Leydigia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Macrothrix_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Macrothrix_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Macrothrix_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Moina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Moina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Moina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Pleuroxus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Pleuroxus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Pleuroxus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Rare_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_crystallina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_crystallina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_crystallina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Scapholeberis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Scapholeberis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Scapholeberis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Simocephalus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Simocephalus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Simocephalus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Unidentified_Cladoceran,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Unidentified_Daphnia,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Argulus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Argulus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Argulus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_scutifer_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_scutifer_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_scutifer_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_strenuus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_strenuus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,C_strenuus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_nanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_nanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,D_nanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_agilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_agilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_agilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_elegans_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_elegans_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_elegans_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_phaleratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_phaleratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_phaleratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_prionophorus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_prionophorus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_prionophorus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_speratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_speratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,E_speratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ergasilus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ergasilus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ergasilus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Eucyclops_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Eucyclops_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Eucyclops_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_macrurus_adult,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_macrurus_immature,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,M_albidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,M_albidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,M_albidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,M_rubellus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,M_rubellus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,M_rubellus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,O_birgei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,O_birgei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,O_birgei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Calanoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Cyclopoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,P_chiltoni_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,P_chiltoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,P_chiltoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,P_poppei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,P_poppei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,P_poppei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Rare_Copepod_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_calanoides,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_pygmaeus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_pygmaeus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,S_pygmaeus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Calanoida_immature,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,T_crassus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,T_crassus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,T_crassus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Collotheca,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Conochilus,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Filinia,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Testudinella,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Notholca,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,K_quadrata,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Platyias,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Euchlanis,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Ascomorpha,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Lecane,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Monostyla,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,L_patella,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,P_hudsoni,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Synchaeta,,,,,,,,,,,,,,,,,,,,,
,,20200908-36-873,Trichocerca,,,,,,,,,,,,,,,,,,,,,
