Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
,,20200812-8-994,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_minutus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_siciloides_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_siciloides_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_edax_wo_eggs,1,50,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_oregonensis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_oregonensis_wo_eggs,16,55,50,52,62,56,55,52,54,50,53,53,63,51,54,52,53,,,,
,,20200812-8-994,Diaptomidae_immature,126,27,30,30,28,23,29,30,22,22,35,21,21,28,21,22,45,41,25,23,26
,,20200812-8-994,Temoridae_immature,8,30,24,24,25,24,26,28,26,,,,,,,,,,,,
,,20200812-8-994,Cyclopidae_immature,12,25,32,18,25,22,32,19,22,28,31,20,23,,,,,,,,
,,20200812-8-994,Calanoid_nauplii,500,11,15,8,12,10,11,9,8,10,8,9,17,10,9,12,16,10,8,9,14
,,20200812-8-994,Cyclopoid_nauplii,6,9,6,6,8,8,10,,,,,,,,,,,,,,
,,20200812-8-994,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,T_prasinus_mexicanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_reighardi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_siciloides_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_oregonensis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Loose_Copepod_eggs,69,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Asplanchna,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Brachionus,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Dreissena_veligers,479,11,6,10,9,7,9,7,8,13,8,6,6,12,7,6,9,6,7,6,11
,,20200812-8-994,Kellicottia,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Keratella,574,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ploesoma_sp,7,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Polyarthra,1001,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Unidentified_Rotifers,413,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,B_longimanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ceriodaphnia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ceriodaphnia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Chydorids_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Chydorids_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Chydorids_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_ambigua_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_ambigua_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_ambigua_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_laevis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_laevis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_laevis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_longiremis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_longiremis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_longiremis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_lumholtzi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_lumholtzi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_lumholtzi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_rosea_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_rosea_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_rosea_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_schodleri_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_schodleri_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_schodleri_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_lamellatus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_lamellatus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_lamellatus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,H_gibberum_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,H_gibberum_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,H_gibberum_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ilyocryptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ilyocryptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ilyocryptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,K_latissima_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,K_latissima_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,K_latissima_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Leydigia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Leydigia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Leydigia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Macrothrix_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Macrothrix_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Macrothrix_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Moina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Moina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Moina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Pleuroxus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Pleuroxus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Pleuroxus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Rare_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_crystallina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_crystallina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_crystallina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Scapholeberis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Scapholeberis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Scapholeberis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Simocephalus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Simocephalus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Simocephalus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Unidentified_Cladoceran,1,75,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Unidentified_Daphnia,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Argulus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Argulus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Argulus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_scutifer_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_scutifer_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_scutifer_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_strenuus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_strenuus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,C_strenuus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_nanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_nanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,D_nanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_agilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_agilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_agilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_elegans_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_elegans_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_elegans_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_phaleratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_phaleratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_phaleratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_prionophorus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_prionophorus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_prionophorus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_speratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_speratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,E_speratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ergasilus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ergasilus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ergasilus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Eucyclops_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Eucyclops_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Eucyclops_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_macrurus_adult,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_macrurus_immature,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_albidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_albidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_albidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_rubellus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_rubellus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,M_rubellus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,O_birgei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,O_birgei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,O_birgei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Calanoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Cyclopoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,P_chiltoni_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,P_chiltoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,P_chiltoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,P_poppei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,P_poppei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,P_poppei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Rare_Copepod_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_calanoides,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_pygmaeus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_pygmaeus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,S_pygmaeus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Calanoida_immature,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,T_crassus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,T_crassus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,T_crassus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Collotheca,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Conochilus,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Filinia,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Testudinella,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Notholca,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,K_quadrata,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Platyias,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Euchlanis,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Ascomorpha,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Lecane,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Monostyla,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,L_patella,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,P_hudsoni,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Synchaeta,,,,,,,,,,,,,,,,,,,,,
,,20200812-8-994,Trichocerca,,,,,,,,,,,,,,,,,,,,,
