Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
,,20200812-1319_15m,D_thomasi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_lacustris,2,63,72,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_carolleeae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_carolleeae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_ashlandi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_ashlandi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_minutus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_minutus_wo_eggs,1,37,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_sicilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_sicilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_siciloides_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_siciloides_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_edax_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_edax_wo_eggs,1,37,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_oregonensis_w_eggs,1,55,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_oregonensis_wo_eggs,18,53,50,51,53,48,57,49,52,51,53,50,51,54,49,57,55,52,52,,
,,20200812-1319_15m,Diaptomidae_immature,179,20,20,22,19,30,25,21,25,24,24,38,38,24,19,25,40,20,36,19,20
,,20200812-1319_15m,Temoridae_immature,10,27,29,23,23,20,24,42,25,22,25,,,,,,,,,,
,,20200812-1319_15m,Cyclopidae_immature,11,20,27,28,21,22,30,32,23,24,27,19,,,,,,,,,
,,20200812-1319_15m,Calanoid_nauplii,406,13,7,7,9,10,7,8,8,7,7,9,8,10,7,9,11,9,13,10,7
,,20200812-1319_15m,Cyclopoid_nauplii,6,9,7,7,8,9,8,,,,,,,,,,,,,,
,,20200812-1319_15m,T_prasinus_mexicanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,T_prasinus_mexicanus_wo_eggs,1,23,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_reighardi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_reighardi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_siciloides_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_oregonensis_eggs,6,6,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Loose_Copepod_eggs,45,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Asplanchna,5,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Brachionus,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Dreissena_veligers,229,8,6,6,12,8,8,12,7,7,13,6,8,6,10,14,7,7,13,7,8
,,20200812-1319_15m,Kellicottia,2,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Keratella,592,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ploesoma_sp,54,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Polyarthra,555,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Unidentified_Rotifers,291,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,B_longimanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ceriodaphnia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ceriodaphnia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Chydorids_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Chydorids_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Chydorids_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_ambigua_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_ambigua_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_ambigua_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_laevis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_laevis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_laevis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_longiremis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_longiremis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_longiremis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_lumholtzi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_lumholtzi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_lumholtzi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_rosea_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_rosea_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_rosea_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_schodleri_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_schodleri_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_schodleri_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_lamellatus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_lamellatus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_lamellatus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,H_gibberum_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,H_gibberum_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,H_gibberum_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ilyocryptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ilyocryptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ilyocryptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,K_latissima_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,K_latissima_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,K_latissima_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Leydigia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Leydigia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Leydigia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Macrothrix_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Macrothrix_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Macrothrix_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Moina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Moina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Moina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Pleuroxus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Pleuroxus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Pleuroxus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Rare_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_crystallina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_crystallina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_crystallina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Scapholeberis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Scapholeberis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Scapholeberis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Simocephalus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Simocephalus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Simocephalus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Unidentified_Cladoceran,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Unidentified_Daphnia,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Argulus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Argulus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Argulus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_scutifer_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_scutifer_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_scutifer_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_strenuus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_strenuus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,C_strenuus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_nanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_nanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,D_nanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_agilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_agilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_agilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_elegans_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_elegans_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_elegans_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_phaleratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_phaleratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_phaleratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_prionophorus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_prionophorus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_prionophorus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_speratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_speratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,E_speratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ergasilus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ergasilus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ergasilus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Eucyclops_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Eucyclops_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Eucyclops_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_macrurus_adult,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_macrurus_immature,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_albidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_albidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_albidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_rubellus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_rubellus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,M_rubellus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,O_birgei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,O_birgei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,O_birgei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Calanoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Cyclopoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,P_chiltoni_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,P_chiltoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,P_chiltoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,P_poppei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,P_poppei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,P_poppei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Rare_Copepod_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_calanoides,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_pygmaeus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_pygmaeus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,S_pygmaeus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Calanoida_immature,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,T_crassus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,T_crassus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,T_crassus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Collotheca,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Conochilus,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Filinia,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Testudinella,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Notholca,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,K_quadrata,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Platyias,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Euchlanis,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Ascomorpha,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Lecane,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Monostyla,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,L_patella,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,P_hudsoni,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Synchaeta,,,,,,,,,,,,,,,,,,,,,
,,20200812-1319_15m,Trichocerca,,,,,,,,,,,,,,,,,,,,,
